"","Stn.Code","Sampling.Date","State","City.Town.Village.Area","Location.of.Monitoring.Station","Agency","Type.of.Location","SO2","NO2","RSPM.PM10","PM.2.5","season","quarter","Type.of.Location.Binary.form"
"2003",696,"30-03-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,14,113,48,"summer",1,1
"2004",696,"03-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,165,57,"summer",2,1
"2005",696,"07-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,16,123,50,"summer",2,1
"2006",696,"09-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,17,108,54,"summer",2,1
"2007",696,"14-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,15,97,55,"summer",2,1
"2008",696,"17-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,16,73,45,"summer",2,1
"2009",696,"21-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,17,96,40,"summer",2,1
"2010",696,"24-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,16,76,38,"summer",2,1
"2011",696,"28-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",16,19,68,40,"summer",2,1
"2012",696,"30-04-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,83,53,"summer",2,1
"2013",696,"04-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,96,46,"summer",2,1
"2014",696,"07-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,16,142,35,"summer",2,1
"2015",696,"12-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,16,119,57,"summer",2,1
"2016",696,"15-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,14,97,41,"summer",2,1
"2017",696,"18-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",16,15,103,51,"summer",2,1
"2018",696,"22-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,15,94,55,"summer",2,1
"2019",696,"26-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,15,120,46,"summer",2,1
"2020",696,"29-05-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,99,33,"summer",2,1
"2021",696,"02-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,98,39,"summer",2,1
"2022",696,"05-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,17,144,49,"summer",2,1
"2023",696,"08-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,60,36,"summer",2,1
"2024",696,"11-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",16,14,60,21,"summer",2,1
"2025",696,"17-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",17,15,41,18,"summer",2,1
"2026",696,"19-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,16,37,22,"summer",2,1
"2027",696,"23-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",16,16,41,24,"summer",2,1
"2028",696,"26-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,11,30,18,"summer",2,1
"2029",696,"30-06-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,14,25,12,"summer",2,1
"2030",696,"03-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,14,47,27,"rainy",2,1
"2031",696,"06-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,15,52,32,"rainy",2,1
"2032",696,"09-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,13,46,23,"rainy",2,1
"2033",696,"15-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,14,42,26,"rainy",2,1
"2034",696,"17-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,13,53,29,"rainy",2,1
"2035",696,"21-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,10,61,34,"rainy",2,1
"2036",696,"24-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,10,54,32,"rainy",2,1
"2037",696,"28-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,11,61,40,"rainy",2,1
"2038",696,"31-07-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,10,57,39,"rainy",2,1
"2039",696,"04-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,11,77,30,"rainy",3,1
"2040",696,"06-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,11,63,37,"rainy",3,1
"2041",696,"11-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,12,99,26,"rainy",3,1
"2042",696,"13-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,12,43,18,"rainy",3,1
"2043",696,"18-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",7,11,65,30,"rainy",3,1
"2044",696,"20-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,9,68,34,"rainy",3,1
"2045",696,"25-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,10,80,35,"rainy",3,1
"2046",696,"28-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,10,73,38,"rainy",3,1
"2047",696,"31-08-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,12,91,35,"rainy",3,1
"2048",696,"03-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,10,117,53,"rainy",3,1
"2049",696,"07-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,11,119,51,"rainy",3,1
"2050",696,"10-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",10,11,108,52,"rainy",3,1
"2051",696,"14-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,11,74,23,"rainy",3,1
"2052",696,"18-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",6,10,70,28,"rainy",3,1
"2053",696,"21-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,10,78,24,"rainy",3,1
"2054",696,"24-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,10,84,38,"rainy",3,1
"2055",696,"28-09-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",9,10,93,48,"rainy",3,1
"2056",696,"01-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,13,132,66,"winter",3,1
"2057",696,"05-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,134,61,"winter",3,1
"2058",696,"08-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,121,49,"winter",3,1
"2059",696,"12-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,124,58,"winter",3,1
"2060",696,"15-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,15,101,49,"winter",3,1
"2061",696,"19-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,146,60,"winter",3,1
"2062",696,"22-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,15,139,83,"winter",3,1
"2063",696,"27-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,14,187,68,"winter",3,1
"2064",696,"30-10-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,13,144,63,"winter",3,1
"2065",696,"02-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,13,168,87,"winter",3,1
"2066",696,"05-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,155,59,"winter",3,1
"2067",696,"09-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,183,87,"winter",3,1
"2068",696,"11-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",19,26,220,116,"winter",3,1
"2069",696,"16-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,15,157,68,"winter",3,1
"2070",696,"19-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,160,70,"winter",3,1
"2071",696,"23-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",15,15,175,93,"winter",3,1
"2072",696,"26-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,179,86,"winter",3,1
"2073",696,"30-11-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",11,14,186,107,"winter",3,1
"2074",696,"03-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,16,87,49,"winter",4,1
"2075",696,"07-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,170,43,"winter",4,1
"2076",696,"10-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,171,112,"winter",4,1
"2077",696,"14-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",12,14,184,129,"winter",4,1
"2078",696,"17-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,15,182,104,"winter",4,1
"2079",696,"21-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,189,124,"winter",4,1
"2080",696,"24-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",14,15,115,71,"winter",4,1
"2081",696,"28-12-15","Odisha","Rourkela","Over the roof of Dalmia Research Institute, Rajgangpur","Odisha State Pollution Control Board","Residential, Rural and other Areas",13,14,159,85,"winter",4,1
